unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1629396000000,2021-08-19 18:00:00,SOL/USDT,71.59000000,73.54700000,71.00000000,73.47600000,230085.64500000,16715193.12396900,29336
1629392400000,2021-08-19 17:00:00,SOL/USDT,71.56900000,72.50000000,70.60000000,71.60000000,188583.64800000,13501529.70449200,22476
1629388800000,2021-08-19 16:00:00,SOL/USDT,73.52200000,74.08600000,71.18900000,71.53500000,422605.80100000,30568998.19109100,38497
1629385200000,2021-08-19 15:00:00,SOL/USDT,71.22700000,74.48000000,70.43800000,73.52200000,534323.23300000,38835206.79762200,66396
1629381600000,2021-08-19 14:00:00,SOL/USDT,71.17500000,71.83800000,70.07900000,71.23200000,282446.90000000,20070581.69740700,28904
1629378000000,2021-08-19 13:00:00,SOL/USDT,70.81300000,71.39500000,69.08000000,71.15200000,329110.12800000,23133234.92691500,98084
1629374400000,2021-08-19 12:00:00,SOL/USDT,69.60000000,71.00000000,68.24000000,70.81300000,333035.06600000,23206013.57495300,34137
1629370800000,2021-08-19 11:00:00,SOL/USDT,71.58100000,72.00000000,69.50000000,69.61200000,219980.54100000,15561739.21519900,43941
1629367200000,2021-08-19 10:00:00,SOL/USDT,71.80000000,72.70000000,71.02600000,71.65500000,260265.39500000,18696996.84676100,20516
1629363600000,2021-08-19 09:00:00,SOL/USDT,71.92100000,73.07400000,71.60000000,71.80000000,213107.08900000,15404630.43210300,46826
1629360000000,2021-08-19 08:00:00,SOL/USDT,71.27300000,72.42000000,70.37200000,71.89000000,354975.54100000,25425151.79769700,30986
1629356400000,2021-08-19 07:00:00,SOL/USDT,72.89000000,73.50000000,70.17800000,71.25800000,349070.49900000,25008243.30856300,106871
1629352800000,2021-08-19 06:00:00,SOL/USDT,71.61600000,73.55800000,71.00100000,72.86000000,263109.03700000,19053500.10406400,28987
1629349200000,2021-08-19 05:00:00,SOL/USDT,72.16200000,73.03900000,70.70800000,71.65500000,435947.52500000,31359603.87611900,164038
1629345600000,2021-08-19 04:00:00,SOL/USDT,69.63200000,72.83300000,69.25000000,72.16200000,506224.30200000,36140733.98062500,102165
1629342000000,2021-08-19 03:00:00,SOL/USDT,71.27000000,71.50000000,68.98100000,69.66600000,616572.62400000,43217823.96940200,59738
1629338400000,2021-08-19 02:00:00,SOL/USDT,72.45600000,72.48300000,70.52700000,71.25500000,380443.69500000,27185275.14542300,51498
1629334800000,2021-08-19 01:00:00,SOL/USDT,75.10000000,75.10000000,72.20000000,72.47700000,379298.08000000,27972299.50540700,68004
1629331200000,2021-08-19 00:00:00,SOL/USDT,72.65900000,75.43600000,71.45400000,75.10100000,485161.58700000,35570756.26358500,52645
1629327600000,2021-08-18 23:00:00,SOL/USDT,72.75400000,76.26700000,71.91100000,72.66300000,785241.89900000,58354472.54913800,86738
1629324000000,2021-08-18 22:00:00,SOL/USDT,71.30300000,73.44800000,71.08200000,72.81000000,357454.43500000,25887099.58434100,47564
1629320400000,2021-08-18 21:00:00,SOL/USDT,72.00800000,73.00000000,69.92000000,71.26200000,489765.53100000,34832071.82038000,61026
1629316800000,2021-08-18 20:00:00,SOL/USDT,73.33800000,74.41900000,71.86000000,72.01600000,372630.29000000,27264300.96979900,57202
1629313200000,2021-08-18 19:00:00,SOL/USDT,75.72400000,76.74000000,72.37900000,73.32800000,413605.29400000,30813638.16624900,63444
1629309600000,2021-08-18 18:00:00,SOL/USDT,77.05000000,77.49900000,74.92200000,75.74600000,378802.55200000,28786059.97796900,51128
1629306000000,2021-08-18 17:00:00,SOL/USDT,78.07000000,78.09100000,76.47500000,77.08200000,304294.31500000,23485479.70363800,38057
1629302400000,2021-08-18 16:00:00,SOL/USDT,77.34400000,78.73200000,76.04900000,78.05000000,462801.08800000,35981535.08951500,64100
1629298800000,2021-08-18 15:00:00,SOL/USDT,78.42000000,79.27800000,76.40000000,77.33500000,676008.72800000,52723418.90218200,165976
1629295200000,2021-08-18 14:00:00,SOL/USDT,77.71400000,80.50000000,77.52400000,78.42300000,1055977.58600000,83673601.38585800,160678
1629291600000,2021-08-18 13:00:00,SOL/USDT,76.00000000,79.00000000,75.52600000,77.67800000,933061.82100000,72125791.47755800,157474
1629288000000,2021-08-18 12:00:00,SOL/USDT,74.95800000,78.10000000,73.45100000,76.00000000,1186646.21000000,90029734.77892800,232977
1629284400000,2021-08-18 11:00:00,SOL/USDT,72.33600000,78.44700000,72.33600000,74.95900000,1568373.77000000,118780663.64270000,204230
1629280800000,2021-08-18 10:00:00,SOL/USDT,71.04100000,74.44000000,71.03300000,72.32200000,1275735.66900000,93342263.70689300,147876
1629277200000,2021-08-18 09:00:00,SOL/USDT,69.11900000,72.30000000,68.20000000,71.06600000,676609.15000000,47737069.67115100,75778
1629273600000,2021-08-18 08:00:00,SOL/USDT,67.43800000,69.66100000,67.38700000,69.10200000,352887.40400000,24179726.56239800,33580
1629270000000,2021-08-18 07:00:00,SOL/USDT,69.10900000,70.37700000,66.79000000,67.44500000,520303.08900000,35670351.03989200,50509
1629266400000,2021-08-18 06:00:00,SOL/USDT,69.47800000,69.50000000,68.00000000,69.06900000,318554.14200000,21892286.82144700,27396
1629262800000,2021-08-18 05:00:00,SOL/USDT,65.15400000,69.50000000,64.94500000,69.44200000,405931.16800000,27420160.36470800,46194
1629259200000,2021-08-18 04:00:00,SOL/USDT,65.79300000,67.54000000,63.92500000,65.14600000,298467.84500000,19630645.06320700,35059
1629255600000,2021-08-18 03:00:00,SOL/USDT,65.25600000,66.90300000,64.45800000,65.79200000,265636.00300000,17430973.00165900,31594
1629252000000,2021-08-18 02:00:00,SOL/USDT,66.98700000,67.30000000,64.05400000,65.23400000,405288.54600000,26631045.41423000,43160
1629248400000,2021-08-18 01:00:00,SOL/USDT,62.69500000,67.16900000,59.72200000,66.98900000,961151.77400000,61087540.99274600,89932
1629244800000,2021-08-18 00:00:00,SOL/USDT,64.13500000,66.00000000,61.50000000,62.70400000,556904.14400000,35500899.46478300,52736
1629241200000,2021-08-17 23:00:00,SOL/USDT,67.02300000,67.13500000,63.24200000,64.12300000,460101.56300000,30032250.16960700,45984
1629237600000,2021-08-17 22:00:00,SOL/USDT,64.28500000,67.37300000,62.35600000,67.02100000,576680.87300000,37219154.32380900,59624
1629234000000,2021-08-17 21:00:00,SOL/USDT,66.70800000,67.82900000,63.49300000,64.30000000,794976.73600000,52090217.97618300,84974
1629230400000,2021-08-17 20:00:00,SOL/USDT,65.18600000,66.78800000,58.82200000,66.71700000,1653614.80600000,103576907.30900500,134845
1629226800000,2021-08-17 19:00:00,SOL/USDT,66.75900000,66.89300000,64.03600000,65.13700000,318543.44700000,20817275.73073300,32807
1629223200000,2021-08-17 18:00:00,SOL/USDT,66.58000000,68.23000000,65.58500000,66.75300000,309278.27600000,20743568.39729500,30927
1629219600000,2021-08-17 17:00:00,SOL/USDT,65.11700000,66.88800000,64.44100000,66.61300000,374731.89600000,24665577.54033100,32819
1629216000000,2021-08-17 16:00:00,SOL/USDT,69.86100000,69.90400000,64.82200000,65.11500000,606847.71600000,40474664.99153900,69587
1629212400000,2021-08-17 15:00:00,SOL/USDT,67.96300000,70.65400000,67.62700000,69.85000000,408439.81200000,28233103.50639400,42697
1629208800000,2021-08-17 14:00:00,SOL/USDT,69.04700000,69.38200000,66.75500000,67.92900000,401427.05200000,27227003.51149300,38432
1629205200000,2021-08-17 13:00:00,SOL/USDT,68.55500000,69.78800000,67.64900000,69.04700000,386326.79300000,26616587.91527000,39982
1629201600000,2021-08-17 12:00:00,SOL/USDT,70.14400000,71.48200000,68.55500000,68.55500000,393661.59700000,27690031.83053200,40562
1629198000000,2021-08-17 11:00:00,SOL/USDT,70.43800000,71.08800000,69.39200000,70.14500000,651067.73800000,45769354.25688100,73770
1629194400000,2021-08-17 10:00:00,SOL/USDT,72.91900000,73.24800000,70.39600000,70.43800000,580429.00200000,41379185.83210400,63382
1629190800000,2021-08-17 09:00:00,SOL/USDT,72.67600000,74.27700000,72.06500000,72.92600000,487452.30800000,35690469.03588500,50040
1629187200000,2021-08-17 08:00:00,SOL/USDT,74.02200000,74.37800000,71.71300000,72.66400000,558732.67500000,40779794.52618000,56322
1629183600000,2021-08-17 07:00:00,SOL/USDT,71.21300000,75.15500000,70.03500000,74.05300000,1042428.66000000,76339165.47499100,128945
1629180000000,2021-08-17 06:00:00,SOL/USDT,69.75100000,72.78600000,69.40700000,71.16400000,572301.66000000,41018864.19871900,59476
1629176400000,2021-08-17 05:00:00,SOL/USDT,70.76700000,72.11300000,69.51300000,69.75700000,353555.24100000,25113751.94304900,47271
1629172800000,2021-08-17 04:00:00,SOL/USDT,71.85400000,72.93100000,70.28800000,70.78100000,422730.84200000,30129530.13723200,49490
1629169200000,2021-08-17 03:00:00,SOL/USDT,73.72500000,74.60000000,71.42800000,71.83600000,547011.09500000,39837851.48413300,74533
1629165600000,2021-08-17 02:00:00,SOL/USDT,70.06500000,73.80100000,69.51600000,73.73400000,1259084.80500000,90780297.06618700,149531
1629162000000,2021-08-17 01:00:00,SOL/USDT,63.82500000,71.60000000,63.60700000,70.05700000,1185025.44600000,80124758.96156700,164328
1629158400000,2021-08-17 00:00:00,SOL/USDT,62.04200000,64.28700000,61.21100000,63.80800000,609375.91100000,38231850.43495900,52875
1629154800000,2021-08-16 23:00:00,SOL/USDT,63.93600000,64.19700000,61.55000000,62.01600000,465795.26500000,29277529.39060600,50979
1629151200000,2021-08-16 22:00:00,SOL/USDT,64.71400000,66.17700000,63.92100000,63.97400000,387530.26900000,25207855.54362000,30968
1629147600000,2021-08-16 21:00:00,SOL/USDT,64.40600000,66.60300000,63.15900000,64.72900000,358235.18700000,23295029.81999300,40634
1629144000000,2021-08-16 20:00:00,SOL/USDT,62.91000000,64.51700000,62.10000000,64.41900000,514331.76300000,32489141.62469300,49091
1629140400000,2021-08-16 19:00:00,SOL/USDT,65.13200000,66.33200000,62.80700000,62.91100000,449696.68600000,29066844.09377200,53433
1629136800000,2021-08-16 18:00:00,SOL/USDT,65.76000000,66.39500000,64.24500000,65.14400000,463198.86100000,30197844.09437900,66033
1629133200000,2021-08-16 17:00:00,SOL/USDT,68.83700000,68.89500000,65.66900000,65.76000000,464730.95200000,31128190.87725100,51220
1629129600000,2021-08-16 16:00:00,SOL/USDT,67.05200000,69.13200000,66.27900000,68.80000000,508161.22300000,34381944.27531200,70196
1629126000000,2021-08-16 15:00:00,SOL/USDT,66.97700000,68.50000000,65.85000000,67.07700000,976081.25300000,65387065.02311600,91878
1629122400000,2021-08-16 14:00:00,SOL/USDT,63.60500000,68.86700000,63.20100000,66.91700000,1800196.62600000,120681200.22708000,216958
1629118800000,2021-08-16 13:00:00,SOL/USDT,64.21100000,65.83700000,62.17800000,63.60500000,1185345.79500000,76073502.29099900,122862
1629115200000,2021-08-16 12:00:00,SOL/USDT,61.79000000,64.64600000,60.86000000,64.23400000,663901.30200000,41801421.02521000,76587
1629111600000,2021-08-16 11:00:00,SOL/USDT,61.09700000,62.12500000,60.86400000,61.79300000,192362.73300000,11811452.98718700,24160
1629108000000,2021-08-16 10:00:00,SOL/USDT,61.88100000,62.61400000,60.86300000,61.14500000,347148.50400000,21465696.30823000,33734
1629104400000,2021-08-16 09:00:00,SOL/USDT,60.83600000,62.00000000,60.66900000,61.88100000,282679.85800000,17328602.01173300,32172
1629100800000,2021-08-16 08:00:00,SOL/USDT,61.93400000,62.24500000,60.38100000,60.84100000,420111.18200000,25775104.43427400,49419
1629097200000,2021-08-16 07:00:00,SOL/USDT,62.90200000,64.35000000,61.75000000,61.91500000,601654.08100000,37928282.31122200,66035
1629093600000,2021-08-16 06:00:00,SOL/USDT,62.04500000,63.58200000,60.36300000,62.89000000,503148.24200000,31147467.69594300,54355
1629090000000,2021-08-16 05:00:00,SOL/USDT,61.90900000,62.59500000,60.99100000,62.06200000,485746.00500000,30052511.44781100,50628
1629086400000,2021-08-16 04:00:00,SOL/USDT,58.60900000,64.80000000,57.61600000,61.87200000,1947279.95300000,121062829.30674900,255337
1629082800000,2021-08-16 03:00:00,SOL/USDT,55.75600000,59.37200000,55.60000000,58.60500000,568006.86200000,32776024.62276100,90023
1629079200000,2021-08-16 02:00:00,SOL/USDT,55.59000000,56.93600000,55.04000000,55.76500000,274018.98000000,15324255.06109900,38949
1629075600000,2021-08-16 01:00:00,SOL/USDT,54.96800000,57.57600000,54.91900000,55.59000000,631864.10700000,35669293.07125000,93284
1629072000000,2021-08-16 00:00:00,SOL/USDT,53.51500000,55.52900000,52.26900000,54.97000000,523139.23900000,28342487.58216600,71320
1629068400000,2021-08-15 23:00:00,SOL/USDT,53.40000000,54.20700000,52.66100000,53.53100000,358951.23900000,19255377.33873800,34534
1629064800000,2021-08-15 22:00:00,SOL/USDT,52.42600000,53.80000000,52.03000000,53.41100000,244576.46600000,12957400.85101800,24533
1629061200000,2021-08-15 21:00:00,SOL/USDT,52.47300000,53.25100000,51.97000000,52.42400000,182356.88000000,9583458.12990400,19142
1629057600000,2021-08-15 20:00:00,SOL/USDT,52.94700000,53.38200000,52.24400000,52.48700000,298385.53700000,15738728.82014300,26938
1629054000000,2021-08-15 19:00:00,SOL/USDT,52.02000000,54.80000000,51.30400000,52.94500000,755979.25500000,40213281.79477800,96685
1629050400000,2021-08-15 18:00:00,SOL/USDT,51.86300000,52.43600000,50.60100000,52.04500000,485025.13300000,24970251.25924800,46058
